證券代碼,年月日,上市別,TSE 產業別,收盤價(元),成交量(千股),成交值(千元),市值(百萬元),週轉率％,流通在外股數(千股),source_group,investor_class,daily_return,return_20d,volatility_20d,avg_turnover_value_20d,avg_turnover_rate_20d
2454 聯發科,2017-11-03,TSE,24,217.5312,8852,2975522,529789,0.5597,1581460,large_investor,large,-0.002976433285085789,0.16319442773427806,0.02333517640073708,3736320.75,0.733705
2454 聯發科,2017-11-06,TSE,24,212.9858,13289,4353238,518719,0.8403,1581460,large_investor,large,-0.02089539339644153,0.15087707543178341,0.023878023867494727,3881141.15,0.7596999999999999
2454 聯發科,2017-11-07,TSE,24,219.1546,7730,2591975,533743,0.4888,1581460,large_investor,large,0.02896343324296735,0.15979360711261625,0.024181118907411096,3843151.5,0.7478649999999999
2454 聯發科,2017-11-08,TSE,24,218.5053,4695,1573995,532161,0.2969,1581460,large_investor,large,-0.0029627486714857154,0.09967327662478453,0.02194950882670995,3624856.5,0.70021
2454 聯發科,2017-11-09,TSE,24,214.9339,5447,1825128,523463,0.3444,1581460,large_investor,large,-0.016344683630099666,0.09060985362051754,0.022281022417947303,3466385.75,0.66581
2454 聯發科,2017-11-10,TSE,24,211.6871,15697,4987805,515556,0.9926,1581460,large_investor,large,-0.015106039577749253,0.012422419660078843,0.018284768777238804,3291489.3,0.63083
2454 聯發科,2017-11-13,TSE,24,206.1677,6588,2106835,502114,0.4166,1581460,large_investor,large,-0.02607338850595997,-0.02607338850595997,0.019006160342195315,3098770.75,0.5936800000000001
2454 聯發科,2017-11-14,TSE,24,211.6871,8063,2632417,515556,0.5098,1581460,large_investor,large,0.026771409876522823,0.015576155102369649,0.019672378992979928,3072270.4,0.58826
2454 聯發科,2017-11-15,TSE,24,209.0897,5848,1883858,509230,0.3698,1581460,large_investor,large,-0.012269996612925382,0.02384736822518496,0.01929700826348066,3017157.9,0.5769150000000001
2454 聯發科,2017-11-16,TSE,24,208.1157,4947,1592993,506858,0.3128,1581460,large_investor,large,-0.004658287806620698,0.012638290604778168,0.019303897038925898,2976881.0,0.56879
2454 聯發科,2017-11-17,TSE,24,213.9598,6854,2249715,521091,0.4334,1581460,large_investor,large,0.028081014551040617,0.05271553234116766,0.020009030216617887,2970460.25,0.566605
2454 聯發科,2017-11-20,TSE,24,207.791,6000,1941212,506067,0.3794,1581460,large_investor,large,-0.028831584250873288,-0.0015601898367110234,0.0205402909464172,2962446.8,0.56483
2454 聯發科,2017-11-21,TSE,24,209.0897,6266,1995569,509230,0.3962,1581460,large_investor,large,0.006250030078299718,0.0015548575887445182,0.020576228322678,2989074.4,0.570195
2454 聯發科,2017-11-22,TSE,24,212.3365,7428,2434423,517137,0.4697,1581460,large_investor,large,0.01552826370691629,-0.003048560044848103,0.020362675862515535,2913377.55,0.5558000000000001
2454 聯發科,2017-11-23,TSE,24,212.3365,4118,1358007,517137,0.2604,1581460,large_investor,large,0.0,-0.0339734490728103,0.01892491092377875,2801554.6,0.534755
2454 聯發科,2017-11-24,TSE,24,211.6871,3238,1058239,515556,0.2047,1581460,large_investor,large,-0.003058353132881164,-0.012121268687189324,0.01810501000503151,2643130.4,0.505465
2454 聯發科,2017-11-27,TSE,24,214.6092,3919,1287078,522673,0.2478,1581460,large_investor,large,0.013803864288376655,-0.011958200165188448,0.018111901179450267,2580509.7,0.49374
2454 聯發科,2017-11-28,TSE,24,214.9339,7460,2483879,523463,0.4717,1581460,large_investor,large,0.0015129826680311265,-0.033576242584912985,0.017195501915428856,2442240.75,0.46911500000000006
2454 聯發科,2017-11-29,TSE,24,217.2066,4521,1511199,528998,0.2859,1581460,large_investor,large,0.010573948548832979,-0.01035496285982318,0.017173063109362695,2258974.3,0.435815
2454 聯發科,2017-11-30,TSE,24,211.6871,10532,3458722,515561,0.666,1581476,large_investor,large,-0.02541129044881707,-0.02976204117139658,0.018035424295546238,2315090.45,0.44734500000000005
2454 聯發科,2017-12-01,TSE,24,204.5443,8055,2573830,498165,0.5093,1581476,large_investor,large,-0.033742254487873824,-0.059701321005906416,0.01943846224477742,2295005.85,0.44482499999999997
2454 聯發科,2017-12-04,TSE,24,207.791,4555,1452038,506072,0.288,1581476,large_investor,large,0.015872845148948267,-0.02439035841826087,0.019384925565124885,2149945.85,0.41721
2454 聯發科,2017-12-05,TSE,24,206.4923,3030,960747,502910,0.1916,1581476,large_investor,large,-0.006250030078299829,-0.0577779339333967,0.018069472812865778,2068384.45,0.40235000000000004
2454 聯發科,2017-12-06,TSE,24,186.0379,17490,5175975,453093,1.1059,1581476,large_investor,large,-0.09905647813502005,-0.1485886154706545,0.028101483151294245,2248483.45,0.44279999999999997
2454 聯發科,2017-12-07,TSE,24,186.6873,11079,3194553,454674,0.7005,1581476,large_investor,large,0.0034906865751547222,-0.13141993887423065,0.028127383950757076,2316954.7,0.460605
2454 聯發科,2017-12-08,TSE,24,192.2067,7054,2061838,468117,0.446,1581476,large_investor,large,0.02956494630325701,-0.09202450220159841,0.02917296759810954,2170656.35,0.43327499999999997
2454 聯發科,2017-12-11,TSE,24,194.4794,3470,1037189,473652,0.2194,1581476,large_investor,large,0.011824249622931937,-0.056693167746451056,0.028920476308095966,2117174.05,0.423415
2454 聯發科,2017-12-12,TSE,24,192.2067,4239,1252523,468117,0.268,1581476,large_investor,large,-0.011686070606963916,-0.09202450220159841,0.02813977247362835,2048179.35,0.411325
2454 聯發科,2017-12-13,TSE,24,188.96,4712,1391222,460210,0.2979,1581476,large_investor,large,-0.01689171085087049,-0.09627303497015871,0.028226446897825195,2023547.55,0.40773000000000004
2454 聯發科,2017-12-14,TSE,24,187.986,4395,1284612,457837,0.2779,1581476,large_investor,large,-0.005154530059271911,-0.09672360134290692,0.028226668822953535,2008128.5,0.405985
2454 聯發科,2017-12-15,TSE,24,185.0639,12426,3496441,450721,0.7857,1581476,large_investor,large,-0.015544242656368001,-0.13505293985131794,0.02722985100076134,2070464.8,0.4236
2454 聯發科,2017-12-18,TSE,24,186.6873,5170,1476082,454674,0.3269,1581476,large_investor,large,0.008772105202581315,-0.10156214657997698,0.02692949764872562,2047208.3,0.420975
2454 聯發科,2017-12-19,TSE,24,190.908,5989,1749073,464954,0.3787,1581476,large_investor,large,0.022608393822182826,-0.0869564593569172,0.027530257824763767,2034883.5,0.4201
2454 聯發科,2017-12-20,TSE,24,189.934,2430,709237,462582,0.1537,1581476,large_investor,large,-0.005101933915812817,-0.10550470597377282,0.02713734855235967,1948624.2,0.4043
2454 聯發科,2017-12-21,TSE,24,188.3106,2601,762704,458628,0.1645,1581476,large_investor,large,-0.008547179546579353,-0.1131501178553852,0.027118548321281577,1918859.05,0.399505
2454 聯發科,2017-12-22,TSE,24,188.6353,2119,615744,459419,0.134,1581476,large_investor,large,0.0017242789306604056,-0.10889562944553532,0.027163384708769348,1896734.3,0.39597
2454 聯發科,2017-12-25,TSE,24,186.3626,1436,412953,453884,0.0908,1581476,large_investor,large,-0.012048116126727182,-0.131618774963981,0.02681522549607404,1853028.05,0.38811999999999997
2454 聯發科,2017-12-26,TSE,24,181.8172,6020,1686626,442813,0.3807,1581476,large_investor,large,-0.02439008685219013,-0.15407853298153518,0.02702370333634158,1813165.4,0.38356999999999997
2454 聯發科,2017-12-27,TSE,24,183.7652,4375,1225275,447558,0.2766,1581476,large_investor,large,0.010714057855912396,-0.1539612516378417,0.027028781152635323,1798869.2,0.383105
2454 聯發科,2017-12-28,TSE,24,185.7132,4585,1306607,452302,0.2899,1581476,large_investor,large,0.010600483660671456,-0.12269949373391198,0.027004712436466245,1691263.45,0.3643
2454 聯發科,2017-12-29,TSE,24,190.908,5128,1499057,464956,0.3243,1581482,large_investor,large,0.027972163529571326,-0.06666673185221983,0.027212493465990233,1637524.8,0.35505
2454 聯發科,2018-01-02,TSE,24,189.2847,2537,737884,461002,0.1604,1581482,large_investor,large,-0.008503048588849094,-0.08906208642337743,0.026862756541103042,1601817.1,0.34867
2454 聯發科,2018-01-03,TSE,24,195.1288,8197,2457754,475235,0.5183,1581482,large_investor,large,0.03087465600759076,-0.05503110769747821,0.027979996793548245,1676667.45,0.365005
2454 聯發科,2018-01-04,TSE,24,199.3495,6783,2045161,485515,0.4289,1581482,large_investor,large,0.021630328275477506,0.07155316201698692,0.016844213032286053,1520126.75,0.331155
2454 聯發科,2018-01-05,TSE,24,194.8041,4965,1497589,474445,0.3139,1581482,large_investor,large,-0.022801160775422047,0.04347805126540494,0.01784882554907196,1435278.55,0.311825
2454 聯發科,2018-01-08,TSE,24,193.5054,4142,1246085,471282,0.2619,1581482,large_investor,large,-0.006666697466839788,0.006756788394993496,0.016737969919285597,1394490.9,0.30262
2454 聯發科,2018-01-09,TSE,24,197.4015,5147,1554053,480771,0.3255,1581482,large_investor,large,0.02013432183287911,0.015025241747969265,0.01713316035523944,1420334.1,0.307925
2454 聯發科,2018-01-10,TSE,24,200.9729,6851,2102171,489469,0.4332,1581482,large_investor,large,0.018092061103892387,0.04560819159789964,0.01727651988458038,1462816.5,0.31618500000000005
2454 聯發科,2018-01-11,TSE,24,198.7002,3775,1151503,483934,0.2387,1581482,large_investor,large,-0.011308489851119319,0.051546359017781374,0.016991595775718286,1450830.55,0.313225
2454 聯發科,2018-01-12,TSE,24,200.9729,5579,1729514,489469,0.3528,1581482,large_investor,large,0.011437834486326626,0.06908439990212045,0.0169953972863256,1473075.65,0.31697000000000003
2454 聯發科,2018-01-15,TSE,24,203.2456,4350,1356536,495004,0.2751,1581482,large_investor,large,0.011308489851119097,0.09824552492409389,0.01646559970021372,1366080.4,0.29144000000000003
2454 聯發科,2018-01-16,TSE,24,202.5963,4648,1447447,493423,0.2939,1581482,large_investor,large,-0.0031946571045079475,0.08521736615184872,0.01653191734732187,1364648.65,0.28979
2454 聯發科,2018-01-17,TSE,24,199.0249,5882,1797448,484724,0.3719,1581482,large_investor,large,-0.017628160040435104,0.04251733819431358,0.016625262317485713,1367067.4,0.28945000000000004
2454 聯發科,2018-01-18,TSE,24,207.4664,8801,2783065,505284,0.5565,1581482,large_investor,large,0.04241429087516191,0.09230785430728572,0.018780095202903527,1470758.8,0.30959
2454 聯發科,2018-01-19,TSE,24,207.1417,7447,2359053,504493,0.4709,1581482,large_investor,large,-0.0015650727057490155,0.10000021241502077,0.01858692063056525,1550576.25,0.32491000000000003
2454 聯發科,2018-01-22,TSE,24,207.1417,5556,1752790,504493,0.3513,1581482,large_investor,large,0.0,0.09810677004781176,0.018606609462445155,1607428.55,0.335775
2454 聯發科,2018-01-23,TSE,24,206.4923,10574,3387271,502911,0.6686,1581482,large_investor,large,-0.0031350519958076584,0.10801362505137835,0.018284433625911957,1756144.45,0.364665
2454 聯發科,2018-01-24,TSE,24,199.6742,7802,2419033,486306,0.4933,1581482,large_investor,large,-0.033018664618486904,0.09821403035576393,0.019105212951707026,1792764.8,0.370295
2454 聯發科,2018-01-25,TSE,24,198.3755,9112,2830608,483143,0.5762,1581482,large_investor,large,-0.006504095171033786,0.07950525997305258,0.019215529637795783,1873031.45,0.385275
2454 聯發科,2018-01-26,TSE,24,199.9989,7022,2129207,487097,0.444,1581482,large_investor,large,0.008183470237000057,0.07692344970632137,0.01917944578508503,1914161.45,0.39298
2454 聯發科,2018-01-29,TSE,24,199.9989,4417,1369854,487097,0.2793,1581482,large_investor,large,0.0,0.04761927211012629,0.018331758954131253,1907701.3,0.39072999999999997
2454 聯發科,2018-01-30,TSE,24,194.1548,6988,2106321,472865,0.4419,1581488,large_investor,large,-0.02922066071363394,0.025728968057112,0.019531579556918175,1976123.15,0.40480499999999997
2454 聯發科,2018-01-31,TSE,24,194.1548,7830,2349990,472851,0.4951,1581443,large_investor,large,0.0,-0.0049915747957247625,0.018262559326507038,1970734.95,0.4036449999999999
2454 聯發科,2018-02-01,TSE,24,199.3495,13669,4221421,485503,0.8643,1581443,large_investor,large,0.02675545492565723,0.0,0.01861594437556045,2079547.95,0.425415
2454 聯發科,2018-02-02,TSE,24,197.7262,5242,1594570,481549,0.3315,1581443,large_investor,large,-0.008142985058904095,0.015000197634444046,0.01794050678590428,2084397.0,0.426295
2454 聯發科,2018-02-05,TSE,24,194.1548,5583,1665084,472851,0.353,1581443,large_investor,large,-0.018062350867007027,0.0033559786962016336,0.018369210356718298,2105346.95,0.43085000000000007
2454 聯發科,2018-02-06,TSE,24,186.0379,11116,3171040,453083,0.7029,1581443,large_investor,large,-0.04180633185478799,-0.05756592528425564,0.02000292194919033,2186196.3,0.44971999999999995
2454 聯發科,2018-02-07,TSE,24,184.7392,7681,2221927,449921,0.4857,1581443,large_investor,large,-0.006980835625428949,-0.08077556725309731,0.019403345642102623,2192184.1,0.45234499999999994
2454 聯發科,2018-02-08,TSE,24,185.7132,4649,1329808,452293,0.294,1581443,large_investor,large,0.0052722973792243,-0.06535977316580455,0.019429897802964165,2201099.35,0.45511
2454 聯發科,2018-02-09,TSE,24,183.7652,8477,2361336,447548,0.536,1581443,large_investor,large,-0.01048929209124616,-0.08562199182078789,0.019177801031833797,2232690.45,0.46426999999999996
2454 聯發科,2018-02-12,TSE,24,185.0639,5525,1582507,450711,0.3494,1581443,large_investor,large,0.007067170498004982,-0.08945679512865223,0.019019020934869537,2243989.0,0.467985
2454 聯發科,2018-02-21,TSE,24,197.7262,11124,3331870,481549,0.7034,1581443,large_investor,large,0.06842123180155624,-0.024038444927177882,0.02506045072554856,2338210.15,0.48846000000000006
2454 聯發科,2018-02-22,TSE,24,196.1028,7652,2314089,477596,0.4839,1581443,large_investor,large,-0.008210343394046915,-0.01468208249319558,0.024817318478268124,2364042.2,0.49406
2454 聯發科,2018-02-23,TSE,24,195.1288,6895,2073977,475224,0.436,1581443,large_investor,large,-0.004966782728242469,-0.059467942760851766,0.022679447081881982,2328587.8,0.4880350000000001
2454 聯發科,2018-02-26,TSE,24,192.5314,3620,1085968,468898,0.2289,1581443,large_investor,large,-0.013311207776607104,-0.0705328767698633,0.022797019373811987,2264933.55,0.47593500000000005
2454 聯發科,2018-02-27,TSE,24,195.4534,9192,2791847,476014,0.5812,1581443,large_investor,large,0.015176745195848662,-0.05642659107268111,0.02316601712045863,2316886.4,0.48743
2454 聯發科,2018-03-01,TSE,24,194.4794,9511,2840415,473642,0.6014,1581443,large_investor,large,-0.004983285018321459,-0.0581760191542251,0.02317174539998726,2289543.6,0.48407
2454 聯發科,2018-03-02,TSE,24,196.4275,11706,3550979,478386,0.7402,1581443,large_investor,large,0.010016999229738532,-0.016259987519669616,0.022189487867779394,2346140.9,0.496415
2454 聯發科,2018-03-05,TSE,24,191.5574,7595,2270568,466526,0.4803,1581443,large_investor,large,-0.02479337160020878,-0.03436966762528637,0.022814150336757367,2318138.9,0.49162
2454 聯發科,2018-03-06,TSE,24,195.4534,8100,2427703,476014,0.5122,1581443,large_investor,large,0.020338551264529547,-0.02272762500193748,0.023243651225649437,2333063.7,0.49503
2454 聯發科,2018-03-07,TSE,24,194.8041,10376,3152730,474433,0.6561,1581443,large_investor,large,-0.0033220194685791293,-0.025974142857785654,0.02324878086319697,2422207.5,0.51387
2454 聯發科,2018-03-08,TSE,24,200.9729,11617,3566334,489457,0.7346,1581443,large_investor,large,0.03166668463343436,0.03511682430720242,0.023353698895478805,2495208.15,0.528505
2454 聯發科,2018-03-09,TSE,24,201.6222,8455,2622196,491038,0.5346,1581443,large_investor,large,0.0032307838519520793,0.03846106302805796,0.023350438949892322,2508818.45,0.5304800000000001
2454 聯發科,2018-03-12,TSE,24,205.843,12539,3982510,501317,0.7929,1581443,large_investor,large,0.02093420268204582,0.03257344513028615,0.023062009039552876,2496872.9,0.52691
2454 聯發科,2018-03-13,TSE,24,207.1417,10215,3261185,504480,0.6459,1581443,large_investor,large,0.0063091773827625985,0.047618879035757455,0.02295850890209995,2580203.65,0.54263
2454 聯發科,2018-03-14,TSE,24,203.5703,6017,1896267,495782,0.3805,1581443,large_investor,large,-0.017241337692989744,0.04849480929649963,0.022920368000205252,2591762.8,0.5440050000000001
2454 聯發科,2018-03-15,TSE,24,206.4923,8616,2743713,502899,0.5448,1581443,large_investor,large,0.01435376378577824,0.10994748919440611,0.020504434796520258,2570396.45,0.5361
2454 聯發科,2018-03-16,TSE,24,205.843,12301,3925794,501317,0.7778,1581443,large_investor,large,-0.0031444271771877697,0.11423563596681152,0.020399953137912142,2655589.8,0.550705
2454 聯發科,2018-03-19,TSE,24,216.8819,18084,6054487,528202,1.1435,1581443,large_investor,large,0.05362776484990994,0.167832442712742,0.023050374755208675,2891823.75,0.59318
2454 聯發科,2018-03-20,TSE,24,222.4013,16137,5490746,541644,1.0204,1581443,large_investor,large,0.025448873326912036,0.21024709792713736,0.022930857173803755,3048294.25,0.6174000000000001
2454 聯發科,2018-03-21,TSE,24,218.1806,12857,4371958,531365,0.813,1581443,large_investor,large,-0.01897785669418295,0.17894737979692432,0.023818449450152195,3187766.8,0.64058
2454 聯發科,2018-03-22,TSE,24,218.1806,5677,1917408,531365,0.359,1581443,large_investor,large,0.0,0.10344810146556194,0.019236209362422565,3117043.7,0.62336
2454 聯發科,2018-03-23,TSE,24,212.9858,6414,2101407,518713,0.4056,1581443,large_investor,large,-0.02380963293711713,0.08609260041162092,0.020101422496976534,3106409.6,0.619445
2454 聯發科,2018-03-26,TSE,24,225.3234,11777,4033222,548761,0.7447,1581443,large_investor,large,0.0579268664859347,0.15474189355953594,0.02324467294115952,3204371.85,0.63488
2454 聯發科,2018-03-27,TSE,24,222.4013,12445,4238582,541644,0.7869,1581443,large_investor,large,-0.012968471095323397,0.1551430052448588,0.02322866490608186,3362002.55,0.6627799999999999
2454 聯發科,2018-03-28,TSE,24,216.2326,6476,2177788,526620,0.4095,1581443,large_investor,large,-0.027736798301089105,0.10631280908902063,0.024432039343119296,3331299.6,0.6541950000000001
