靡ㄩ絏,るら,Μ絃基(じ),Θユ秖(),Θユ(じ),秅锣瞯,瑈硄计(),カ(κ窾じ),TSE 玻穨,カ
2301 腳,2023/6/27,88.0816,"17,198","1,717,334",0.7261,"2,368,481","235,190",25,TSE
2395 地,2023/6/27,334.255,652,"265,027",0.0837,"778,934","315,079",25,TSE
2303 羛筿,2023/6/26,43.4534,"89,629","4,785,624",0.7169,"12,503,139","666,417",24,TSE
2382 約笷,2023/6/26,129.8617,"52,414","7,652,867",1.357,"3,862,627","565,875",25,TSE
2317 翬,2023/6/26,100.6568,"100,474","11,551,510",0.7248,"13,862,991","1,601,175",31,TSE
2412 い地筿,2023/6/26,106.2938,"8,770","1,092,269",0.1131,"7,757,447","961,923",27,TSE
2603 篴,2023/6/26,67.1245,"48,598","7,750,597",2.2962,"2,116,420","338,627",15,TSE
1301 鹅,2023/6/26,84.3322,"11,794","1,087,560",0.1853,"6,365,741","585,648",03,TSE
3231 絥承,2023/6/26,73.5355,"129,865","10,627,971",4.4782,"2,899,966","240,117",25,TSE
2356 璣穨笷,2023/6/26,38.9345,"49,289","2,181,088",1.3739,"3,587,475","159,105",25,TSE
2301 腳,2023/6/26,89.5895,"23,830","2,397,288",1.0061,"2,368,481","239,217",25,TSE
2395 地,2023/6/26,334.255,"1,482","600,557",0.1903,"778,934","315,079",25,TSE
2303 羛筿,2023/6/21,43.9426,"82,353","4,396,850",0.6587,"12,503,139","673,919",24,TSE
2382 約笷,2023/6/21,134.2938,"62,385","9,386,004",1.6151,"3,862,627","585,188",25,TSE
2317 翬,2023/6/21,98.4781,"34,892","3,931,657",0.2517,"13,862,991","1,566,518",31,TSE
2412 い地筿,2023/6/21,108.0082,"8,030","1,009,024",0.1035,"7,757,447","977,438",27,TSE
2603 篴,2023/6/21,66.2854,"49,752","7,926,092",2.3508,"2,116,420","334,394",15,TSE
1301 鹅,2023/6/21,85.0655,"7,411","685,809",0.1164,"6,365,741","590,741",03,TSE
3231 絥承,2023/6/21,74.69,"180,185","14,805,211",6.2133,"2,899,966","243,887",25,TSE
2356 璣穨笷,2023/6/21,39.2857,"80,459","3,589,297",2.2428,"3,587,475","160,540",25,TSE
2301 腳,2023/6/21,93.1376,"24,687","2,579,837",1.0423,"2,368,481","248,691",25,TSE
2395 地,2023/6/21,345.4105,"1,126","468,815",0.1446,"778,678","325,487",25,TSE
2303 羛筿,2023/6/20,43.7796,"67,192","3,611,661",0.5374,"12,503,139","671,419",24,TSE
2382 約笷,2023/6/20,128.532,"60,198","8,748,627",1.5585,"3,862,627","560,081",25,TSE
2317 翬,2023/6/20,98.0423,"30,784","3,463,018",0.2221,"13,862,991","1,559,586",31,TSE
2412 い地筿,2023/6/20,108.0082,"8,229","1,033,070",0.1061,"7,757,447","977,438",27,TSE
2603 篴,2023/6/20,68.1733,"35,112","5,723,078",1.659,"2,116,420","343,918",15,TSE
1301 鹅,2023/6/20,84.8822,"10,790","996,528",0.1695,"6,365,741","589,468",03,TSE
3231 絥承,2023/6/20,69.0061,"117,521","9,121,705",4.0525,"2,899,966","225,327",25,TSE
2356 璣穨笷,2023/6/20,37.8371,"77,370","3,333,755",2.1567,"3,587,475","154,620",25,TSE
2301 腳,2023/6/20,93.1376,"31,960","3,370,998",1.3494,"2,368,481","248,691",25,TSE
2395 地,2023/6/20,337.1471,"1,052","431,313",0.1351,"778,678","317,701",25,TSE
2303 羛筿,2023/6/19,43.8611,"45,509","2,452,555",0.364,"12,503,139","672,669",24,TSE
2382 約笷,2023/6/19,132.9642,"35,797","5,335,222",0.9268,"3,862,627","579,394",25,TSE
2317 翬,2023/6/19,98.0423,"25,243","2,832,301",0.1821,"13,862,991","1,559,586",31,TSE
2412 い地筿,2023/6/19,107.5796,"6,150","773,154",0.0793,"7,757,447","973,560",27,TSE
2603 篴,2023/6/19,67.9636,"37,929","6,190,054",1.7921,"2,116,420","342,860",15,TSE
1301 鹅,2023/6/19,83.9655,"16,491","1,515,879",0.2591,"6,365,741","583,102",03,TSE
3231 絥承,2023/6/19,69.6278,"112,404","8,935,890",3.876,"2,899,966","227,357",25,TSE
2356 璣穨笷,2023/6/19,38.715,"81,787","3,632,115",2.2798,"3,587,475","158,208",25,TSE
2301 腳,2023/6/19,94.9117,"40,342","4,356,272",1.7033,"2,368,481","253,427",25,TSE
2395 地,2023/6/19,346.65,962,"404,139",0.1235,"778,678","326,655",25,TSE
2303 羛筿,2023/6/16,44.4318,"85,125","4,596,742",0.6808,"12,503,139","681,421",24,TSE
2382 約笷,2023/6/16,132.0777,"59,407","8,744,336",1.538,"3,862,627","575,531",25,TSE
2317 翬,2023/6/16,96.7351,"47,565","5,306,261",0.3431,"13,862,991","1,538,792",31,TSE
2412 い地筿,2023/6/16,107.5796,"10,539","1,323,862",0.1359,"7,757,447","973,560",27,TSE
2603 篴,2023/6/16,69.6417,"55,442","9,148,609",2.6196,"2,116,420","351,326",15,TSE
1301 鹅,2023/6/16,84.7905,"20,812","1,933,530",0.3269,"6,365,741","588,831",03,TSE
3231 絥承,2023/6/16,71.2264,"176,994","14,281,116",6.1033,"2,899,966","232,577",25,TSE
2356 璣穨笷,2023/6/16,39.9441,"138,575","6,379,805",3.8627,"3,587,475","163,230",25,TSE
2301 腳,2023/6/16,93.1376,"71,062","7,632,468",3.0003,"2,368,481","248,691",25,TSE
2395 地,2023/6/16,344.171,"1,489","618,786",0.1912,"778,678","324,319",25,TSE
2303 羛筿,2023/6/15,44.4318,"76,872","4,166,322",0.6148,"12,503,139","681,421",24,TSE
2382 約笷,2023/6/15,130.3049,"59,224","8,641,293",1.5333,"3,862,627","567,806",25,TSE
2317 翬,2023/6/15,97.1708,"35,696","3,986,611",0.2575,"13,862,991","1,545,723",31,TSE
2412 い地筿,2023/6/15,107.5796,"3,977","498,547",0.0513,"7,757,447","973,560",27,TSE
2603 篴,2023/6/15,67.9636,"28,532","4,625,371",1.3481,"2,116,420","342,860",15,TSE
1301 鹅,2023/6/15,86.2572,"5,207","489,439",0.0818,"6,365,741","599,016",03,TSE
3231 絥承,2023/6/15,71.2264,"171,587","13,641,133",5.9169,"2,899,966","232,577",25,TSE
2356 璣穨笷,2023/6/15,40.383,"158,576","7,138,259",4.4203,"3,587,475","165,024",25,TSE
2301 腳,2023/6/15,98.4598,"36,268","3,966,251",1.5313,"2,368,481","262,901",25,TSE
2395 地,2023/6/15,342.1052,"1,340","554,395",0.1721,"778,678","322,373",25,TSE
2303 羛筿,2023/6/14,43.6165,"51,087","2,729,773",0.4086,"12,503,139","668,918",24,TSE
2382 約笷,2023/6/14,124.0999,"42,443","5,903,852",1.0988,"3,862,627","540,768",25,TSE
2317 翬,2023/6/14,98.0423,"36,488","4,102,517",0.2632,"13,862,991","1,559,586",31,TSE
2412 い地筿,2023/6/14,107.5796,"6,119","767,907",0.0789,"7,757,447","973,560",27,TSE
2603 篴,2023/6/14,67.7538,"43,357","6,979,271",2.0486,"2,116,420","341,802",15,TSE
1301 鹅,2023/6/14,85.9822,"5,545","521,058",0.0871,"6,365,741","597,106",03,TSE
3231 絥承,2023/6/14,68.118,"187,676","14,130,449",6.4717,"2,899,966","222,427",25,TSE
2356 璣穨笷,2023/6/14,37.7054,"184,412","7,813,614",5.1404,"3,587,475","154,082",25,TSE
2301 腳,2023/6/14,89.5895,"25,777","2,629,781",1.0883,"2,368,481","239,217",25,TSE
2395 地,2023/6/14,337.9735,610,"249,488",0.0783,"778,678","318,479",25,TSE
2303 羛筿,2023/6/13,43.3719,"62,668","3,330,755",0.5012,"12,503,139","665,167",24,TSE
2382 約笷,2023/6/13,122.327,"68,934","9,405,435",1.7846,"3,862,627","533,043",25,TSE
2317 翬,2023/6/13,98.0423,"70,173","7,888,170",0.5062,"13,862,991","1,559,586",31,TSE
2412 い地筿,2023/6/13,107.5796,"7,512","942,051",0.0968,"7,757,447","973,560",27,TSE
2603 篴,2023/6/13,65.8659,"26,561","4,155,826",1.255,"2,116,420","332,278",15,TSE
1301 鹅,2023/6/13,85.8905,"7,306","685,472",0.1148,"6,365,741","596,470",03,TSE
3231 絥承,2023/6/13,63.7663,"103,700","7,440,057",3.5759,"2,899,966","208,218",25,TSE
2356 璣穨笷,2023/6/13,35.6424,"129,568","5,144,745",3.6117,"3,587,475","145,651",25,TSE
2301 腳,2023/6/13,91.3636,"20,428","2,098,372",0.8625,"2,368,481","243,954",25,TSE
2395 地,2023/6/13,338.3866,910,"370,703",0.1169,"778,678","318,869",25,TSE
2303 羛筿,2023/6/12,42.8828,"43,324","2,270,631",0.3465,"12,503,139","657,665",24,TSE
2382 約笷,2023/6/12,114.3492,"84,886","11,190,479",2.1976,"3,862,627","498,279",25,TSE
2317 翬,2023/6/12,96.2993,"98,652","10,866,249",0.7116,"13,862,991","1,531,860",31,TSE
2412 い地筿,2023/6/12,107.151,"4,206","527,803",0.0542,"7,757,447","969,681",27,TSE
2603 篴,2023/6/12,65.2366,"21,001","3,242,645",0.9923,"2,116,420","329,103",15,TSE
1301 鹅,2023/6/12,86.0738,"3,751","352,741",0.0589,"6,365,741","597,743",03,TSE
3231 絥承,2023/6/12,62.7893,"124,445","8,943,783",4.2913,"2,899,966","205,028",25,TSE
2356 璣穨笷,2023/6/12,32.4381,"43,813","1,656,134",1.2213,"3,587,475","132,557",25,TSE
2301 腳,2023/6/12,91.3636,"27,723","2,912,149",1.1705,"2,368,481","243,954",25,TSE
2395 地,2023/6/12,330.1232,608,"244,282",0.0781,"778,678","311,082",25,TSE
2303 羛筿,2023/6/9,42.6382,"52,885","2,751,876",0.423,"12,503,139","653,914",24,TSE
2382 約笷,2023/6/9,116.5652,"76,978","9,951,386",1.9929,"3,862,627","507,936",25,TSE
2317 翬,2023/6/9,94.1206,"16,744","1,803,462",0.1208,"13,862,991","1,497,203",31,TSE
2412 い地筿,2023/6/9,107.5796,"6,727","845,340",0.0867,"7,757,447","973,560",27,TSE
2603 篴,2023/6/9,65.0269,"16,670","2,574,529",0.7877,"2,116,420","328,045",15,TSE
1301 鹅,2023/6/9,86.2572,"4,399","414,527",0.0691,"6,365,741","599,016",03,TSE
3231 絥承,2023/6/9,64.832,"155,779","11,147,842",5.3718,"2,899,966","211,698",25,TSE
2356 璣穨笷,2023/6/9,33.9305,"84,420","3,216,961",2.3532,"3,587,475","138,656",25,TSE
2301 腳,2023/6/9,86.5736,"19,050","1,837,700",0.8043,"2,368,481","231,164",25,TSE
2395 地,2023/6/9,334.6681,"1,017","409,707",0.1306,"778,678","315,365",25,TSE
2303 羛筿,2023/6/8,41.986,"38,488","1,982,716",0.3078,"12,503,139","643,912",24,TSE
2382 約笷,2023/6/8,106.3713,"40,891","4,957,542",1.0586,"3,862,627","463,515",25,TSE
2317 翬,2023/6/8,93.2491,"17,392","1,866,463",0.1255,"13,862,991","1,483,340",31,TSE
2412 い地筿,2023/6/8,107.151,"6,330","792,287",0.0816,"7,757,447","969,681",27,TSE
2603 篴,2023/6/8,64.6073,"36,840","5,673,290",1.7407,"2,116,420","325,929",15,TSE
1301 鹅,2023/6/8,85.9822,"6,889","647,709",0.1082,"6,365,741","597,106",03,TSE
3231 絥承,2023/6/8,60.3914,"92,247","6,358,235",3.181,"2,899,966","197,198",25,TSE
2356 璣穨笷,2023/6/8,31.9553,"17,035","621,041",0.4748,"3,587,475","130,584",25,TSE
2301 腳,2023/6/8,83.2029,"13,880","1,308,302",0.586,"2,368,481","222,164",25,TSE
2395 地,2023/6/8,326.4047,600,"238,314",0.0771,"778,678","307,578",25,TSE
2303 羛筿,2023/6/7,41.8229,"41,841","2,146,209",0.3346,"12,503,139","641,411",24,TSE
2382 約笷,2023/6/7,110.8035,"67,800","8,352,597",1.7553,"3,862,627","482,828",25,TSE
2317 翬,2023/6/7,94.1206,"22,459","2,417,445",0.162,"13,862,991","1,497,203",31,TSE
2412 い地筿,2023/6/7,107.151,"6,803","851,706",0.0877,"7,757,447","969,681",27,TSE
2603 篴,2023/6/7,63.3487,"16,773","2,539,309",0.7925,"2,116,420","319,579",15,TSE
1301 鹅,2023/6/7,86.1655,"8,404","791,675",0.132,"6,365,741","598,380",03,TSE
3231 絥承,2023/6/7,60.9243,"107,735","7,494,212",3.715,"2,899,966","198,938",25,TSE
2356 璣穨笷,2023/6/7,32.2625,"24,147","882,702",0.6731,"3,587,475","131,840",25,TSE
2301 腳,2023/6/7,85.3318,"18,787","1,797,427",0.7932,"2,368,481","227,848",25,TSE
2395 地,2023/6/7,330.9496,"1,662","660,962",0.2134,"778,678","311,861",25,TSE
2303 羛筿,2023/6/6,41.1707,"35,065","1,772,498",0.2804,"12,503,139","631,409",24,TSE
2382 約笷,2023/6/6,105.0417,"28,768","3,385,003",0.7448,"3,862,627","457,721",25,TSE
2317 翬,2023/6/6,93.2491,"36,383","3,882,385",0.2624,"13,862,991","1,483,340",31,TSE
2412 い地筿,2023/6/6,107.5796,"9,414","1,180,712",0.1214,"7,757,447","973,560",27,TSE
2603 篴,2023/6/6,63.5585,"23,418","3,546,976",1.1065,"2,116,420","320,638",15,TSE
1301 鹅,2023/6/6,86.5321,"10,406","983,304",0.1635,"6,365,741","600,926",03,TSE
3231 絥承,2023/6/6,62.7005,"70,110","4,968,764",2.4176,"2,899,966","204,738",25,TSE
2356 璣穨笷,2023/6/6,31.7797,"26,309","943,119",0.7334,"3,587,475","129,867",25,TSE
2301 腳,2023/6/6,83.2916,"11,768","1,099,276",0.4969,"2,368,481","222,400",25,TSE
2395 地,2023/6/6,328.0574,782,"309,997",0.1004,"778,678","309,135",25,TSE
2303 羛筿,2023/6/5,41.4968,"28,214","1,439,021",0.2257,"12,503,139","636,410",24,TSE
2382 約笷,2023/6/5,103.712,"32,334","3,777,142",0.8371,"3,862,627","451,927",25,TSE
2317 翬,2023/6/5,93.6849,"24,624","2,653,815",0.1776,"13,862,991","1,490,271",31,TSE
2412 い地筿,2023/6/5,107.151,"5,577","698,057",0.0719,"7,757,447","969,681",27,TSE
2603 篴,2023/6/5,63.3487,"26,532","4,009,315",1.2536,"2,116,420","319,579",15,TSE
1301 鹅,2023/6/5,86.1655,"8,080","760,299",0.1269,"6,365,741","598,380",03,TSE
3231 絥承,2023/6/5,63.0558,"107,961","7,697,254",3.7228,"2,899,966","205,898",25,TSE
2356 璣穨笷,2023/6/5,31.8236,"22,272","807,996",0.6208,"3,587,475","130,046",25,TSE
2301 腳,2023/6/5,85.1544,"25,657","2,399,804",1.0833,"2,368,481","227,374",25,TSE
2395 地,2023/6/5,325.5784,834,"328,664",0.1071,"778,678","306,799",25,TSE
2303 羛筿,2023/6/2,41.9045,"46,446","2,377,260",0.3715,"12,503,139","642,661",24,TSE
2382 約笷,2023/6/2,104.5985,"75,414","8,955,016",1.9524,"3,862,627","455,790",25,TSE
2317 翬,2023/6/2,94.1206,"53,924","5,829,505",0.389,"13,862,991","1,497,203",31,TSE
2412 い地筿,2023/6/2,107.5796,"11,674","1,460,537",0.1505,"7,757,447","973,560",27,TSE
2603 篴,2023/6/2,63.978,"20,343","3,111,865",0.9612,"2,116,420","322,754",15,TSE
1301 鹅,2023/6/2,85.8905,"7,026","658,317",0.1104,"6,365,741","596,470",03,TSE
3231 絥承,2023/6/2,63.1446,"237,427","17,398,031",8.1872,"2,899,966","206,188",25,TSE
2356 璣穨笷,2023/6/2,31.8236,"64,088","2,345,730",1.7864,"3,587,475","130,046",25,TSE
2301 腳,2023/6/2,79.6548,"18,726","1,665,962",0.7906,"2,368,481","212,690",25,TSE
2395 地,2023/6/2,327.231,"1,061","420,122",0.1363,"778,678","308,357",25,TSE
2303 羛筿,2023/6/1,41.4153,"56,269","2,850,393",0.45,"12,503,139","635,159",24,TSE
2382 約笷,2023/6/1,101.9392,"30,831","3,532,254",0.7982,"3,862,627","444,202",25,TSE
2317 翬,2023/6/1,94.1206,"46,558","4,996,062",0.3358,"13,862,991","1,497,203",31,TSE
2412 い地筿,2023/6/1,107.151,"9,489","1,185,918",0.1223,"7,757,447","969,681",27,TSE
2603 篴,2023/6/1,64.3976,"17,656","2,704,365",0.8342,"2,116,420","324,870",15,TSE
1301 鹅,2023/6/1,85.5238,"6,302","590,147",0.099,"6,365,741","593,924",03,TSE
3231 絥承,2023/6/1,61.6348,"140,643","9,467,814",4.8498,"2,899,966","201,258",25,TSE
2356 璣穨笷,2023/6/1,31.209,"44,862","1,599,967",1.2505,"3,587,475","127,535",25,TSE
2301 腳,2023/6/1,76.4616,"13,653","1,188,281",0.5764,"2,368,481","204,163",25,TSE
2395 地,2023/6/1,327.6442,"1,135","450,556",0.1458,"778,678","308,746",25,TSE
2303 羛筿,2023/5/31,42.2306,"112,736","5,829,099",0.9017,"12,503,139","647,663",24,TSE
2382 約笷,2023/5/31,103.2688,"63,098","7,322,180",1.6336,"3,862,627","449,996",25,TSE
2317 翬,2023/5/31,92.8134,"59,443","6,330,618",0.4288,"13,862,991","1,476,409",31,TSE
2412 い地筿,2023/5/31,108.0082,"30,805","3,867,703",0.3971,"7,757,447","977,438",27,TSE
2603 篴,2023/5/31,64.1878,"25,496","3,937,143",1.2047,"2,116,420","323,812",15,TSE
1301 鹅,2023/5/31,86.2572,"37,603","3,537,023",0.5907,"6,365,741","599,016",03,TSE
3231 絥承,2023/5/31,59.2369,"351,514","23,431,616",12.1213,"2,899,966","193,428",25,TSE
2356 璣穨笷,2023/5/31,32.3503,"71,136","2,620,917",1.9829,"3,587,475","132,198",25,TSE
2301 腳,2023/5/31,78.9452,"38,949","3,431,309",1.6445,"2,368,481","210,795",25,TSE
2395 地,2023/5/31,336.3208,"3,409","1,379,498",0.4378,"778,678","316,922",25,TSE
2303 羛筿,2023/5/30,42.0675,"55,668","2,867,151",0.4452,"12,503,139","645,162",24,TSE
2382 約笷,2023/5/30,101.9392,"75,068","8,782,983",1.9434,"3,862,627","444,202",25,TSE
2317 翬,2023/5/30,93.2491,"88,779","9,504,107",0.6404,"13,862,991","1,483,340",31,TSE
2412 い地筿,2023/5/30,107.5796,"18,412","2,301,585",0.2373,"7,757,447","973,560",27,TSE
2603 篴,2023/5/30,64.3976,"20,422","3,168,143",0.9649,"2,116,420","324,870",15,TSE
1301 鹅,2023/5/30,85.7072,"8,188","763,846",0.1286,"6,365,741","595,197",03,TSE
3231 絥承,2023/5/30,58.8817,"164,979","11,102,960",5.689,"2,899,966","192,268",25,TSE
2356 璣穨笷,2023/5/30,33.0965,"135,126","5,111,984",3.7666,"3,587,475","135,248",25,TSE
2301 腳,2023/5/30,76.9051,"14,562","1,258,304",0.6148,"2,368,481","205,347",25,TSE
2395 地,2023/5/30,331.3627,793,"318,325",0.1019,"778,487","312,173",25,TSE
2303 羛筿,2023/5/29,41.7414,"81,234","4,198,630",0.6497,"12,503,139","640,161",24,TSE
2382 約笷,2023/5/29,101.0528,"43,921","5,027,988",1.1371,"3,862,627","440,340",25,TSE
2317 翬,2023/5/29,91.9419,"79,007","8,268,281",0.5699,"13,862,991","1,462,546",31,TSE
2412 い地筿,2023/5/29,108.0082,"17,449","2,188,326",0.2249,"7,757,447","977,438",27,TSE
2603 篴,2023/5/29,65.8659,"28,869","4,507,758",1.364,"2,116,420","332,278",15,TSE
1301 鹅,2023/5/29,85.5238,"5,424","507,718",0.0852,"6,365,741","593,924",03,TSE
3231 絥承,2023/5/29,60.3914,"202,871","13,816,709",6.9956,"2,899,966","197,198",25,TSE
2356 璣穨笷,2023/5/29,32.9209,"50,642","1,881,603",1.4116,"3,587,475","134,530",25,TSE
2301 腳,2023/5/29,76.639,"16,240","1,401,659",0.6857,"2,368,481","204,637",25,TSE
2395 地,2023/5/29,332.6023,720,"290,159",0.0925,"778,487","313,341",25,TSE
2303 羛筿,2023/5/26,41.0892,"127,178","6,379,364",1.0172,"12,503,139","630,158",24,TSE
2382 約笷,2023/5/26,102.3824,"51,451","6,001,068",1.332,"3,862,627","446,133",25,TSE
2317 翬,2023/5/26,89.3274,"36,602","3,748,110",0.264,"13,862,991","1,420,957",31,TSE
2412 い地筿,2023/5/26,108.8654,"19,932","2,511,374",0.2569,"7,757,447","985,196",27,TSE
2603 篴,2023/5/26,63.978,"23,853","3,628,090",1.127,"2,116,420","322,754",15,TSE
1301 鹅,2023/5/26,85.7072,"5,694","530,035",0.0894,"6,365,741","595,197",03,TSE
3231 絥承,2023/5/26,57.7271,"269,284","17,681,413",9.2858,"2,899,966","188,498",25,TSE
2356 璣穨笷,2023/5/26,29.9361,"72,741","2,436,718",2.0276,"3,587,475","122,333",25,TSE
2301 腳,2023/5/26,73.8892,"14,733","1,224,801",0.622,"2,368,481","197,294",25,TSE
2395 地,2023/5/26,330.5364,"1,243","495,550",0.1597,"778,487","311,395",25,TSE
2303 羛筿,2023/5/25,39.8663,"43,475","2,126,859",0.3477,"12,503,139","611,404",24,TSE
2382 約笷,2023/5/25,100.6095,"51,496","5,793,250",1.3332,"3,862,627","438,408",25,TSE
2317 翬,2023/5/25,89.3274,"26,400","2,710,347",0.1904,"13,862,991","1,420,957",31,TSE
2412 い地筿,2023/5/25,109.7227,"16,178","2,043,864",0.2085,"7,757,447","992,953",27,TSE
2603 篴,2023/5/25,62.9292,"19,228","2,890,778",0.9085,"2,116,420","317,463",15,TSE
1301 鹅,2023/5/25,85.4322,"4,585","428,429",0.072,"6,365,741","593,287",03,TSE
3231 絥承,2023/5/25,54.7964,"202,312","12,255,122",6.9764,"2,899,966","178,928",25,TSE
2356 璣穨笷,2023/5/25,29.1899,"64,724","2,103,393",1.8042,"3,587,475","119,284",25,TSE
2301 腳,2023/5/25,71.5829,"9,749","780,425",0.4116,"2,368,481","191,136",25,TSE
2395 地,2023/5/25,332.1891,996,"399,360",0.1279,"778,487","312,952",25,TSE
2303 羛筿,2023/5/24,40.0701,"27,161","1,331,088",0.2172,"12,503,139","614,529",24,TSE
2382 約笷,2023/5/24,93.5181,"22,603","2,396,564",0.5852,"3,862,627","407,507",25,TSE
2317 翬,2023/5/24,89.7632,"16,034","1,647,545",0.1157,"13,862,991","1,427,888",31,TSE
2412 い地筿,2023/5/24,108.4368,"9,303","1,168,437",0.1199,"7,757,447","981,317",27,TSE
2603 篴,2023/5/24,63.5585,"8,756","1,329,460",0.4137,"2,116,420","320,638",15,TSE
1301 鹅,2023/5/24,86.0738,"5,648","527,315",0.0887,"6,365,741","597,743",03,TSE
3231 絥承,2023/5/24,49.8229,"95,955","5,320,409",3.3088,"2,899,966","162,688",25,TSE
2356 璣穨笷,2023/5/24,27.083,"22,910","701,214",0.6386,"3,587,475","110,674",25,TSE
2301 腳,2023/5/24,70.7846,"9,167","730,281",0.387,"2,368,481","189,005",25,TSE
2395 地,2023/5/24,330.5364,759,"301,897",0.0975,"778,487","311,395",25,TSE
2303 羛筿,2023/5/23,39.8663,"40,015","1,958,988",0.32,"12,503,139","611,404",24,TSE
2382 約笷,2023/5/23,94.8478,"31,882","3,369,366",0.8254,"3,862,627","413,301",25,TSE
2317 翬,2023/5/23,89.3274,"22,258","2,285,492",0.1606,"13,862,991","1,420,957",31,TSE
2412 い地筿,2023/5/23,108.4368,"9,055","1,137,946",0.1167,"7,757,447","981,317",27,TSE
2603 篴,2023/5/23,63.5585,"15,944","2,427,092",0.7533,"2,116,420","320,638",15,TSE
1301 鹅,2023/5/23,85.7072,"6,382","596,728",0.1003,"6,365,741","595,197",03,TSE
3231 絥承,2023/5/23,47.6027,"69,975","3,758,123",2.413,"2,899,966","155,438",25,TSE
2356 璣穨笷,2023/5/23,27.2146,"18,455","568,229",0.5144,"3,587,475","111,212",25,TSE
2301 腳,2023/5/23,71.1394,"8,745","699,188",0.3692,"2,368,481","189,952",25,TSE
2395 地,2023/5/23,328.8837,623,"248,808",0.08,"778,487","309,838",25,TSE
2303 羛筿,2023/5/22,39.8663,"75,830","3,704,151",0.6065,"12,503,139","611,404",24,TSE
2382 約笷,2023/5/22,93.9613,"32,874","3,493,797",0.8511,"3,862,627","409,439",25,TSE
2317 翬,2023/5/22,89.7632,"18,170","1,866,853",0.1311,"13,862,991","1,427,888",31,TSE
2412 い地筿,2023/5/22,107.5796,"11,770","1,478,815",0.1517,"7,757,447","973,560",27,TSE
2603 篴,2023/5/22,64.3976,"21,781","3,338,447",1.0291,"2,116,420","324,870",15,TSE
1301 鹅,2023/5/22,85.7072,"6,079","568,613",0.0955,"6,365,741","595,197",03,TSE
3231 絥承,2023/5/22,46.8034,"62,247","3,298,351",2.1465,"2,899,966","152,828",25,TSE
